Sustained Growth
0.035232529
1.707329366
0
0.091576394
1.965927767
0
1.611560953
0.05693995
1.964763936
0.220209715
0
0.416352037
0
1.001268824
2.035821387
0.715701504
0.334540805
1.495979713
4.177221509
6.683275827
0
2.051854121
0.971575384
0.994693211
0.636178997
1.060116458
3.65421881
2.129495821
0
0.728034722
1.611151058
1.47753037
3.168677655
4.629416936
0
0
0.810251964
0.123446203
0.259996228
11.52685087
2.858500157
6.614913739
0
4.571478511
0.279837791
0
1.616006365
2.334927734
0.977070394
0
1.553565016
0.122177896
5.55113308
0.96441158
1.818751849
0
0.040635606
12.39452066
1.17285037
5.210907573
0.491660164
4.227369518
0
0
15.86462526
0
0
0
0.523439417
0.275147151
2.242400031
0
10.4202944
0
0
0.838853991
2.052079133
1.659889357
0
0.004408459
0.007495274
1.185766636
0.023377951
0.238991219
0.792286666
0
4.785990049
0
0.010514929
1.39697437
0
4.191909283
0.465257045
3.636324263
1.441186761
0
0.029666969
1.125578034
0.19712656
0.205017008
0
8.115285544
0.198544193
2.173016825
1.967549296
0.280312882
3.938976122
0.544394235
0
5.002117953
0
0
0.313038471
1.001775558
1.024196699
2.156231513
0.231638017
8.090630147
0
0
2.873704037
0.283303707
0.691320515
0.122222694
5.194059839
0.222824729
1.65876259
1.021943255
5.000992289
1.550184604
0
0.850257935
0
1.803701792
10.33250241
0.000655159
1.044587735
0
0.156802658
0
2.475089914
4.596069101
0.370195886
2.0743881
0.191454759
1.543818186
1.253946837
1.276181539
0.262429771
1.107827066
0.816393163
4.529190927
2.549052063
0.16999167
4.096086438
0
0.153783404
0
0.946120838
2.445323284
0.670792749
0.154709164
0.026475864
0.250736358
0.775241932
0.861032446
0
1.155174986
3.480401188
1.169077552
0.351886946
0
2.026034202
3.768204045
0
0
0
0
2.669928099
3.291627471
2.296819485
4.289690373
0.001413319
0
2.209826965
0.777596828
0
0.944329573
0.493308915
1.710894367
0.936611848
0.116808634
0
14.43315964
0.200344288
0
0.44306101
0
0.456455326
7.015879641
3.602526671
0.124148164
0.578811791
0.795783034
0.297857341
0
4.625065283
2.274442295
4.885056977
0.158849128
0.430288547
1.789238296
0.365211433
0.102713743
0.561588295
1.454082814
6.259716692
1.526694467
0
5.879966549
0.043055338
0
0.71480537
0.807152344
0.92954861
0
0.000926805
2.048520932
0.990255919
3.009975973
1.927978998
1.283771471
0.115884994
0.257032959
0.096670159
7.517948022
0
8.949276228
0.130541708
0
0
3.619728447
0
0.955925775
1.872764754
0.270333936
0.110986187
0
8.218274111
0.965374675
1.039797409
2.632011967
1.278274965
3.606020215
0
2.335129119
0.347354006
5.325377733
0
0.156269966
0
1.600939253
0.069384695
0.137679958
0.473338269
0.975970802
3.396076242
1.017487886
0.075182333
0.871950583
3.72433277
0.03464336
0.406524892
5.86294319
7.983246181
1.671124472
1.033511555
0.427205729
0.171885273
0.737852234
0.317483402
4.725639814
0
0.14075534
1.279011053
0.007303232
0.219973999
2.224759138
0
0.453602726
1.464898894
3.798391411
1.822818858
4.537004317
0
0.672838466
1.557506952
0.516364872
0.517957994
1.233861147
0.008898882
0.028938507
0.489578674
0
0.486425466
4.161994059
0
0.035036937
0.657516078
0.713691706
2.864922714
1.664487264
0.341224598
1.551415046
1.674568045
1.111190125
0
8.854502032
0
10.92176566
0.575462263
10.52824795
0.07773271
3.058846959
0
0.155115827
0.110407886
6.952843823
0
0
0
2.846525254
0.318741158
0.909462962
6.7693305
0.041661148
0.000301219
0.0288109
5.225502659
3.564693596
1.995437724
0.944431001
9.183882633
0.866044634
0.750798233
0.155451796
1.224362478
1.575809737
0.084996696
0
0
0
0
0
0.353615818
0.568424733
2.541410003
0.005204389
2.606804674
6.725314046
0.63595907
0.987780869
0
2.679749005
0
4.045130452
2.40006422
0.298504672
1.187716352
0.235298767
4.446214484
2.710136572
1.249058124
3.853382483
0.042306511
0.334734553
1.260394466
2.763781811
1.243737785
0.427319933
6.715715668
2.025617614
0
3.12227342
0.082123096
0.467552251
0.17740019
23.68881001
4.509273707
1.423731429
1.66914446
0.313554591
3.244137011
0
0.027610229
0.891761307
5.916702678
1.236252565
0
2.03605851
2.986356427
0.517818176
0
0.116458602
0.929880283
0.857015845
0
0.017922014
1.67575225
0.477708935
0.338679592
8.282870779
0
2.513512496
7.311573536
0
1.561414643
1.998167651
2.886966997
0.176084302
0.210500658
0.060415155
0.541415889
0
6.364007832
2.187509993
0.056144833
1.200743815
0.429187587
0.159829306
0
0.429414816
0.078152595
7.710745953
0.143850768
0.471216772
5.268943182
4.691653661
1.038261806
0
0.451480266
6.953472146
0.024708039
1.013623968
2.806051771
5.756069165
2.837096052
5.822669982
2.421246602
0.616459318
0.638274713
0.632899041
0.194894086
2.53462774
0
0.896254984
2.181426851
1.222139691
0
0.093308339
0.053102288
0
2.081041297
0.925640332
0
0.760822209
0.25911446
0.016748491
0.056885726
0
4.1613026
3.980309267
1.97596546
1.714238228
1.818682382
0.182517755
0
0.013137651
0.15112725
0.381845501
0.753287586
5.322476339
0
0.111576334
2.715897493
7.063455834
4.074327934
0.80556828
0.088867187
1.311089569
0.819661236
1.348596474
0.113198067
2.685102262
0.179089181
0
0
2.380978378
0.559031239
6.185230523
1.042235551
0.321014122
2.49848423
4.860968642
2.338916332
0
0
0.044466656
1.414822184
0
0.728776671
2.048713645
8.365372644
4.022397389
5.38878749
0.648032249
0
0.270274416
0.209289064
1.293591053
0.083446224
3.178318549
0.12351646
0.076492252
1.097256528
0
0.253516259
0
0.372942198
0.572658211
0.140304169
0
6.291823842
1.645346356
0
0.708119236
3.336227359
1.12885954
1.131225824
0.043866496
0.587497834
0
0
8.089691421
0.505362318
0.013752904
0
0.224007405
0
0
0.108702911
0.988015797
2.443291021
0.869080462
0
1.245017898
0.174107847
0.543197169
0.026227495
0.132455607
5.168575753
0.33960176
0.582413036
13.36028312
1.086949034
0.841931399
0.934506632
0
8.04389237
0.089419868
0
1.861413737
7.094444254
2.05142737
1.872454787
10.69712988
0.015801795
0.694023398
1.848442294
4.058091738
0
0
2.545802561
1.717748266
0.493906926
7.779533524
0
2.271119738
1.960972343
0
1.254268722
0.128263967
0
0
7.754103885
3.058786855
2.563769656
0
0.786523726
0.855963511
0
0.380612952
0.671269734
0.069492476
0
16.20231591
0.427342546
2.418861188
0.823899192
0.322494064
3.375759354
2.233792024
0.23880678
0
3.235168972
7.137661413
0.061603359
3.303609022
0.770922838
0.238457086
1.227367431
0.615912253
0.649431454
0.462351445
0.950107264
0
0.065233407
3.27318899
0.400446202
0.083592597
0.265865802
0.377290269
0.452157128
0.581955274
0.601098657
0.141039899
2.625419234
0.541832232
0.210060798
0.143435724
0.032162827
0
0.365712522
0.071340116
0.86829284
0.907245603
0
0.081817626
0.084661171
0.096588534
0.039427626
0.342529451
3.759093172
0.20045957
5.932419259
4.49732875
0.159407722
0.982330746
0.564463292
0.216603336
0.805666745
0
0.757703074
2.738475086
0
2.792522938
0.142309582
0.10605728
1.707976726
0.653870016
2.671279339
4.083880382
0.726846837
0.526923971
1.989951033
0
0.232394628
0
0.641274122
0.024678509
0
0.755715004
1.415454463
0
0.441077884
0.24760796
0.183159162
4.3751176
0.614228093
1.119621123
2.628016964
2.876627557
1.185996167
4.195005507
2.706868239
3.392927036
0
0.371984287
1.275232566
1.44498771
0
0.400628048
0.008600873
1.991650986
0.039130748
0.506004979
0
3.894019281
1.000178302
3.692440957
0.062852995
3.646841296
7.046804776
0.813542384
3.545043353
0.570045132
0.005239343
0
0.428740413
0.476499501
3.947664877
0.036511479
1.502980623
0
12.44084282
0.218483294
0.024371295
1.172402736
0
0
0.05479269
4.31748189
0.658587145
0.291624169
0
0
2.386750979
0.155995768
0.741410118
0
5.635433695
0
0.807542028
0.166345833
0.170407102
0.028918803
1.114583153
4.172094264
1.208799837
0.027232994
1.328898892
0
0.246360715
0
0.513244775
0.623513892
0
0.709947685
0
0
0.4492281
0.125825084
1.327269012
0.097080236
0
0.662944541
1.025702505
0.549313985
1.043256664
0.515464896
0.903541662
0.025433259
0
1.858577046
0
1.487001134
1.989122815
0.712208402
1.044496296
1.688201745
2.689142349
0.474722487
0
0
5.34003266
0.222797156
0.151188935
0.024629896
0.172714079
0.153996582
0.229418581
0.283714961
0
0
0.541404818
0.094223162
1.303383448
0.927512794
1.596014108
2.174679056
0.424336962
0.156972382
0.081667268
0.545208507
0.885672761
0
1.106446868
3.618937749
0.88257654
0
8.623353508
0.838791934
1.592975469
0.112376762
0
1.76283286
0.554207656
22.90863657
1.843688427
0.150116266
5.353422034
3.140770156
0.118951675
3.911816656
0.692143817
0.119135941
1.189899291
2.722423351
0
5.455728167
9.967837997
14.27523091
1.09829631
0
3.203676411
0.692263611
0.304839739
5.318547047
0
0.147857924
0.042059539
5.987816617
0
0.205612511
0.201182614
0
0.360701142
0.880154544
0
7.394893458
0
0.769718775
2.144142846
0.077418166
0.864859786
0.793488191
0.321497564
0
0.298664041
0
0.835440144
5.336518755
4.489532118
0.623934381
0.62588561
0.744538396
0
0.677002738
0.198751065
1.564222934
0
0
0.243878918
0.056788218
0
9.305566978
0.81363151
0.564783774
0
3.130990547
1.619639183
5.629823708
0
2.765720758
1.298285688
2.535825643
0.463492106
2.522591789
0
0.358812889
2.359012442
0
1.112186786
0
3.361216045
4.337339659
0
0
1.191565181
0.429633286
3.169745229
1.489506158
0.493193537
0
0.698207203
3.964043873
0.794768062
0.471885437
0.143170107
4.431680519
0.263447366
4.957464017
0
0
1.281001074
0
1.048640343
0
0
0.000511683
0.115072134
0.593492623
2.228769168
0.305181451
0
2.20223142
0.597476638
2.536715463
0
1.881845215
0
0.005286515
0.091075642
1.264922201
2.233180182
12.38403829
1.16900306
21.10766487
1.675739292
2.607961308
2.284615988
0.72543974
0
0.9715875
0.071939155
0.009698728
0
0
1.962666621
0.533290453
2.436994016
12.09407355
0.950848738
0.017157748
5.904779187
0
0.205916406
2.362474765
0
6.956875526
5.025070235
4.992359609
1.583971486
1.335574289
0
0.468929758
0.352375726
2.355685855
19.05968157
0.17035121
3.161439305
0.002247309
2.230867227
0.419477502
0.415080856
0
0
0.664595906
0
0.675021739
0.313759894
0.750296158
0.016705344
10.66931748
0.441323731
3.352601534
0
0.392588563
2.268335208
0.909397467
0
0.23523499
0.022368873
2.118407934
3.332887419
2.407916315
1.066771142
6.434227858
0
0.180813276
9.071172719
3.769774591
0.787883191
1.087616591
2.232563954
9.034292011
2.400458564
0.833185771
0.789944713
0.867399464
8.029189981
1.281801652
0.036124008
0
0
0.253140128
7.225177691
1.074035665
3.364657053
0.25404588
0
1.024816712
0.224751762
0
0
0
1.773484017
0.011539986
0
3.946839704
0
0.110551809
6.303110212
0
0
0
0.690461247
4.30347198
7.737426845
0.002983294
0
0
0
0
0.291840467
0
3.862048493
3.647794178
2.784159828
0.51141277
0.936622487
0
5.764022148
0
1.493165633
0.111020402
3.365771605
0.046427217
1.473622907
0
0.272037953
0
2.9861923
0.095013586
0.216755523
0.102484925
2.671480407
0
0.575208249
0.924793846
2.712291614
0
0.406254347
2.322494176
0.682627206
1.290948263
0.301015723
0.591525338
2.014465606
2.945975129
5.396983321
0.886510574
0
0.180713734
0.347358197
0.767881054
0.61222118
1.80383948
1.320770987
0.264886731
5.690990197
0.09258946
0.947965369
2.969310851
3.709722204
1.792576458
1.68036357
0.845842581
0.073674522
1.008451503
0
0
0
15.66653659
0.293113203
0.163957799
2.467989579
0
1.073545711
0
2.250868217
0.727344617
0.501395539
0
0
0.254821778
0.362229849
2.060829382
3.573376122
2.687896425
0.483386082
0.082221042
0.115927866
0
2.137387812
0
1.64263073
2.387565052
4.294827136
0.0104977
1.316466112
10.54413648
0.214613271
3.64624943
0.282274395
3.319027212
0
0.98296245
0.009564738
0.422652812
0.967475374
1.477345001
7.335562129
0.871642591
0.006380224
0.176911395
0
1.596668718
0.711631235
0
0
0
0.026630677
0.361612206
0.258122247
1.483596699
0.325833186
0.045231204
3.320509549
0.346318916
0
15.20978141
3.999660926
1.73625302
0.184162435
0.864699689
0.249938682
0
0.022537507
0.912736715
0.736876045
1.399039566
0
0
1.732938139
1.881533331
0.132457858
6.196703102
2.554688607
0.074097663
3.893038445
1.799984609
0.02588223
0.236934406
0
2.152562256
2.428039212
10.44020108
0
1.490686682
0
0.404399553
0.085637008
1.296203936
0
6.300919167
0
1.879108265
0.477872039
3.035918062
0.099935853
0.274212171
0.232281777
0.010095084
1.162398424
0.371449427
1.147306406
0
4.959602471
0
0
1.003492458
0
0
0.462791674
0
0.191193591
1.626385117
0.184907802
0
2.006256625
0
1.351910764
13.56202761
0.317458197
7.910451946
0
0.695477785
0
1.392627721
0.660318242
9.332589034
6.934395727
0
0.084131586
0.308197488
0.078133943
0.450730075
0
0.739261611
0.996405559
0.503403658
2.102275328
0
5.990427616
5.486760804
0.877683164
2.795369061
1.394775229
1.600756609
0
0.122719936
1.309286016
6.013454622
0
2.493393913
0
0
0.159966328
0.389714469
5.978633758
0.199237952
0.829138039
0.199791627
0.303344026
1.498419219
0
0.39128996
1.433457924
1.634701879
0.633897249
1.218065301
1.338839156
0.609605821
3.099561064
0.491199343
0
0
2.904098928
0.178346512
0.054498929
0
0.076160036
0
1.635816464
4.163429332
3.564658953
0
9.246900845
0.268808717
0.168960221
2.162859874
0.785335306
0
1.224595703
0.304895895
3.582491726
17.83010504
1.671720273
0.678686554
0.016834854
6.606959772
9.861376325
0.340371098
0.614959799
0.077707187
4.382489678
0
0.623214604
3.331141237
1.313920299
0.292753535
0.118773887
1.744538846
4.337059974
4.624933343
5.20415549
7.254390259
0
0.058172154
0.790893152
1.110418653
0.100261215
0.394817838
4.73359303
0
1.498628035
0
0
3.71759495
8.23484665
6.876119393
1.293346283
1.358462336
0.963051794
5.798991066
0.339977309
0
0.397238011
3.551259017
0
0.261920856
1.54997019
0.698801712
0.122908678
0.005330801
0.305416761
14.98460485
9.95164043
1.136933259
0
3.874222971
2.730670254
0.625227515
1.495807983
1.741750531
12.16458809
0.04342828
1.308731788
3.167212841
0.062987527
0
6.612276543
2.652110181
0.094886369
0.659822014
8.486371051
1.304821692
0.849466943
1.357944596
0.602661864
0.977795303
1.051460085
0
1.116372456
0.027088026
1.418281426
29.43729333
3.117129876
0.295608116
2.595118074
0.649576345
0.093039262
1.026428298
1.545139887
4.628588606
0
5.877366854
0.015225275
1.442588935
2.720039862
1.298285507
0.78969239
0.159238204
2.083805638
1.238165667
1.149981822
2.560082034
13.95606156
0
0.900488796
0.705264049
0
0
9.608126664
0
2.240469706
2.786921787
0.160344841
3.801937816
0
1.214554341
0.255780968
4.236574988
1.231043577
0.438333787
0.072562588
5.164215829
0.395083168
0
5.737641638
0
1.167642063
2.446610373
5.828105053
2.323765509
0.340614863
2.838315772
0.354386984
7.271442491
0.769666807
0
1.132096761
2.753082307
0.536537063
9.572575501
3.358293075
0.363525152
0
0.554854251
7.246978548
0.005014603
0.208208357
1.472449522
18.02357719
0
0.181446527
2.458294071
0.562352069
1.883291364
5.408069113
2.090657345
0.040635335
0.964034645
0.62126367
0.554027762
0.377121022
1.482379957
3.686573919
2.192503191
1.23235417
0.073026727
0.09852718
0
1.161122662
0
0
0.288071479
2.152036533
0
9.179383314
0.410141344
0
1.396238788
0.906868403
1.070788986
1.825959923
0.649194139
0.38830866
10.06608219
5.222490556
0.134899946
0
2.563225957
1.616904659
5.974933508
1.349362367
2.705622802
0.71321391
0
5.203515735
0
0.12107976
0.234043253
2.440908265
0.015540131
1.187307783
0.745465299
0
0.826021512
0.252690852
0
0.257941482
0.730611174
0.124649289
3.853250937
0.046891028
1.809966435
0.091178262
0.615581488
0
1.32450139
0.406545621
0
3.622765841
2.140289729
1.96346068
0
1.194231793
3.381733813
1.326370339
8.220726313
0
1.523037717
0
1.407004724
0.155896918
0.071756897
1.717319107
1.421219437
0.214282638
3.316210336
0.634008947
0.174665955
3.226705338
0
2.883799661
0.086592591
0.057110347
0.139504517
0
2.213164835
0.187373701
0.666696593
0.872914693
0.224925336
1.529095632
2.251841638
0
0.458026002
0.515475768
3.380372526
0
5.00523563
0.351286059
0.903521481
0.27616502
0
10.32908126
3.499340197
2.962382046
3.496222501
0.003119746
9.614590516
0
0.002030558
0.371594232
6.758165878
0.064373538
2.010543026
0.67092638
0
0.325162901
0.370837716
0.679725339
4.098454211
0
5.902349552
0.169321385
1.042194811
1.27027208
10.98246234
0.48896636
0.214548608
1.297376998
2.418777535
1.919964342
0
8.6520638
0.278446096
0
0.75602716
1.57258612
2.4375829
0.734465228
0
0.091373739
0.107594289
0.22091351
0.355845961
0
0
0.358356955
0.039196359
0.094237017
5.860295042
2.411409924
0
0.396442707
0.449699484
2.103250709
0.145975302
0.088519042
3.251360008
0
0
10.1571756
0
0.028655805
1.45528849
0
0
0.951811382
0
0
4.066555426
0.835809614
5.970478414
6.622502016
0.612147857
1.488120939
7.856927475
0
0.114720732
0.262577821
2.833041893
0.018003833
0.640579381
0
1.383746548
0.023029453
0.344755421
2.394491599
0.154158977
1.644451413
1.750473857
1.320762669
1.558263949
0.509113034
12.08132349
0.259852182
0.544980699
1.165223534
2.262798102
0.731094983
3.344250713
6.170940116
1.177018324
0.05153438
0.005473569
0.000306672
6.819320425
1.046633688
0
0.117965059
3.01593946
0
0
1.111567941
0
0.285137246
2.263252028
0.481695172
0.311670206
0.824370608
3.878164311
0
0.561831421
0
2.346932111
0
1.427328774
0.521715303
1.754630985
12.51662121
0.835773373
0
0
8.481963455
0.306565358
0.373493671
0.377550757
1.220342784
0.744760006
3.800643
0.277246923
0
0.788840142
0
2.541507295
0.265606705
0.775462678
0
0
3.206433721
0.520008635
0.458179879
1.109360735
0
0.774694648
1.187386144
0
0
0.794313358
0.045311496
0
0
2.946324282
7.376194346
0
0.304433517
1.335115691
0
0.798420603
3.376317067
0.118004499
1.560931338
0.233172153
1.086603516
4.369443552
0.351797126
0
0.372082865
3.148142651
1.505134668
4.385223924
2.239349892
6.293209683
0
1.96363079
0
1.604819469
0.370124541
7.390092502
0.20208865
0.239605253
4.457817533
0.17896911
0.283194762
0.223730404
4.214585672
0
0
0.14886776
1.577303151
1.728950398
1.162580298
0.91580836
0.731034479
0
0.988220441
3.053976546
0
0.279086126
0.099845723
0.222597263
0
3.519705129
0
0.603360336
0
6.385503513
0.244186719
5.804820187
16.34338261
0
0
0
3.913302857
0.306440983
5.059335926
1.048226601
5.195784317
0.112367335
1.346082752
1.064603028
2.901257643
0
0.583802396
3.641300775
4.805908646
0
0
0
3.321359337
6.165529562
1.072490762
1.075199053
0.16190915
1.795013569
0.465174468
1.25864916
3.316548089
0.038947413
0.163682767
5.416043513
2.477182905
7.086075414
0.921544873
0.618494076
10.5019005
0.11128807
0
0.364384847
2.026714692
1.592889004
0.008515875
3.630245665
6.719335272
0.735699597
0
0.09756659
1.290055295
0.404351747
0
0.237010984
2.052408515
2.33373498
1.967129644
0.086785093
2.189863062
0.281732935
5.394659306
0.078898234
0
0.678616368
0.061925606
1.702062317
0
3.525418764
0.556181397
0.670860301
1.162812435
10.07664173
0.588529678
0.032940954
1.546706641
0.347976663
3.995275951
7.885257495
3.547929429
0.224007309
0
0
0
0.593487375
2.248744881
2.115591692
3.22147241
0.007613336
4.020162168
0
0
2.503191355
0.050251336
0.009040397
0
5.17147993
3.968797574
0.081505937
0.122994476
0
2.048866271
0.978748278
1.520925445
0.118937777
0.891457035
5.235100315
0.445494188
0.185375548
1.761595989
2.989526264
1.555602992
1.231918613
0.829086725
0.648205043
2.16115132
9.276414865
0.129659716
1.10865898
0
0.870512486
0
0.006013538
0.560368397
0.122055778
0.941747899
1.108135257
2.573077275
0.170351115
1.791751439
0.154414956
0.680411342
0.982402569
0.337333087
0.201128256
3.346170464
1.177303807
3.586576847
1.283940248
0.779037948
0.816080348
0.298173571
11.07157244
2.671997888
3.237410598
0
0.308469457
0.187452891
1.361583603
0
0
0.772147676
0.326909854
1.326848968
0.356095518
1.495218277
0.726896191
1.01267291
2.075875097
9.046407817
0
6.750005204
1.149637488
0
0.188616277
5.159245487
11.81624601
1.211770499
6.94358777
1.058715477
1.282041454
0.113287433
0
1.03585901
5.594720943
4.124687156
0.373605491
0.293040286
0.091478743
0.691839561
1.131055225
0
3.300903567
2.065682475
2.723752729
1.852629376
0.268096066
1.729590704
0.682575447
2.052000703
0.208543147
3.276247593
1.429772629
1.026060736
0.243343612
4.629696081
1.517386366
0
1.272909852
0.933370153
0
0
0.293624439
2.389328809
0.876709252
0.497391871
0
1.453233326
0
0
0.061347345
14.97721222
0
0
0.62299208
0.42419051
0.906713881
1.781383469
0.459252524
0.868108656
0.987668202
2.67204911
2.489045233
3.780094176
0.062883329
0
0
0
0.485801911
0
1.22619995
1.849612389
3.662563049
0
2.621444532
0
0.122690738
0
2.24302649
0
0.320582523
0.505910846
0.147284754
0.836080681
0
0
1.163197567
0
0.339062252
0.016793121
0.0020963
5.367573045
0.323895607
2.164435952
0
2.198390042
0
1.997763779
2.472455068
2.545601433
0.063664297
2.472418822
12.68901505
0.019055679
3.307803384
1.625234778
0.324030393
2.016180559
0.830240872
0
0.615046116
2.110376943
0
2.480920806
0
0.596411495
0.200625349
1.381148898
0.137989545
0.202925201
0.085938507
0
2.93166687
0.16849335
0.313186606
0
7.485302363
0.054204674
0
1.331699085
0.035159279
0.015655907
0
1.850333386
1.451181474
0.821228148
1.904325298
0
0
2.295171241
0.671103487
3.258137035
4.422152945
1.912176967
0.348513713
0.702522261
0.725812407
0.523554625
4.658621042
0
0
0
0.825471796
0.314210684
3.834796964
1.962505556
1.857208035
0
0
2.083116945
2.105991263
0.170107319
2.197178575
4.05363032
0
0
1.370690678
0.70955709
0.91594495
0.109613458
0.503375962
0.071972891
0.22807177
0.427406526
0
0
0.584111966
1.846910445
0
0.546816265
8.792565462
2.546456067
0.745426942
0.188530481
1.871773527
0.234097274
0.457185553
1.918008975
2.759474506
0.632157735
0
1.623436859
0
0.669612069
0.610510768
0
0.902580054
0.388431339
1.217497119
0
0.141707484
0
0.670912301
0.250760295
0.502225647
2.296411598
1.182897005
1.673139656
5.862932075
8.842500237
0.123610816
0.538852629
0
0.68993946
0
0.909864009
0.114754489
2.063410431
4.903242209
0
8.412220151
2.111265973
7.263108546
0.956499924
0.951602498
11.54779617
0
0
2.914776436
0.411134108
0.04369639
0.879853569
0.614294219
0.127426985
0.542892118
2.194122311
1.025217637
1.625987015
7.967146594
1.636382304
4.430433524
0.218766194
0.088249791
0.002213094
18.69039752
0.896548599
0
4.021458748
1.699562964
0.293832216
5.393393857
4.532311033
0.127884322
0.886762501
0
2.935483161
1.865759495
3.673434702
1.128739079
0.827372376
6.982386744
0.821602599
0.38146805
0.18931932
0.291777059
0.341769774
3.853081973
0
0.195934208
0
0.138763805
0.227535624
2.967779506
0.107361305
0.369863562
2.275427102
3.068284539
9.597251559
0.241366695
0.595970518
0.317506706
2.932236977
0.26956278
0
0.049643821
0
0.10755454
0.663764677
1.837529754
0
5.149011705
0.051075837
0.69802642
2.528762375
6.635502313
2.201546643
0.749399445
0
0.445367212
5.55492481
6.403905469
0.383963497
0
1.466239039
4.485344733
0.474192754
3.604724027
0
0.853975573
0
3.781726518
0.628440488
1.052869104
5.803238799
0
0
2.3460587
0
0.150116236
0
3.298562698
0
3.421626156
1.285989132
0
2.080421381
10.0106128
1.982514257
1.740056295
3.517717736
0
5.901276703
0
2.223059077
0
0.128124018
0
4.99818292
1.574658953
0.67625164
0
0.249388274
0
0.146393925
0.872327724
0.874561512
0
7.108504775
1.935733813
0.270935171
0.112821485
2.505244173
